"","name","full_team","team","year","games_in_season","num_games_missing","num_games_injured","injury_types","earliest_injury","latest_injury","position_id","NFL_draft_year","NFL_draft_round","NFL_draft_rank","height_inches","weight_pounds","birthdate","forty_yd","three_cone","bench","broad_jump","combine_height","combine_weight","shuttle","vertical","game_starter"
"259794","C.J. Uzomah","Cincinnati Bengals","cin",2019,NA,NA,NA,NA,NA,NA,"TE",2015,5,157,78,260,"1993-01-14",NA,NA,NA,NA,NA,NA,NA,NA,1
"259795","Michael Jordan","Cincinnati Bengals","cin",2019,16,1,1,"knee",3,3,"OL",2019,4,136,78,315,"1998-01-25",5.27,7.71,19,116,78,312,4.71,32.5,1
"259796","Geno Atkins","Cincinnati Bengals","cin",2019,16,0,1,"ankle",10,10,"DEF",2010,4,120,73,300,"1988-03-28",4.75,7.33,34,117,73,293,4.43,33,1
"259797","Bobby Hart","Cincinnati Bengals","cin",2019,16,0,1,"shoulder",10,10,"OL",2015,7,226,77,310,"1994-08-21",5.61,NA,NA,NA,77,329,NA,NA,1
"259798","Freedom Akinmoladun","Cincinnati Bengals","cin",2019,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,75,284,"1996-02-11",NA,NA,NA,NA,NA,NA,NA,NA,0
"259799","LaRoy Reynolds","Cincinnati Bengals","cin",2019,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,73,240,"1990-11-03",NA,NA,NA,NA,NA,NA,NA,NA,0
"259800","Trayvon Henderson","Cincinnati Bengals","cin",2019,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,72,205,"1995-08-15",NA,NA,NA,NA,NA,NA,NA,NA,0
"259801","Clark Harris","Cincinnati Bengals","cin",2019,NA,NA,NA,NA,NA,NA,"TE",2007,7,243,77,250,"1984-07-10",4.8,NA,21,112,77,261,4.4,32,0
"259802","Randy Bullock","Cincinnati Bengals","cin",2019,NA,NA,NA,NA,NA,NA,"K",2012,5,161,69,210,"1989-12-16",NA,NA,NA,NA,69,205,NA,NA,0
"259803","Shawn Williams","Cincinnati Bengals","cin",2019,16,0,1,"thigh",6,6,"DEF",2013,3,84,72,212,"1991-05-13",4.46,7.01,25,120,72,213,4.25,36,1
"259804","Eli Ankou","Cleveland Browns","cle",2019,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,75,325,"1994-06-08",NA,NA,NA,NA,NA,NA,NA,NA,0
"259805","David Njoku","Cleveland Browns","cle",2019,16,10,11,"",3,13,"TE",2017,1,29,76,246,"1996-07-10",4.64,6.97,21,133,76,246,4.34,37.5,0
"259806","Kareem Hunt","Cleveland Browns","cle",2019,NA,NA,NA,NA,NA,NA,"RB",2017,3,86,71,216,"1995-08-06",4.62,NA,18,119,70,216,NA,36.5,1
"259807","Austin Seibert","Cleveland Browns","cle",2019,NA,NA,NA,NA,NA,NA,"K",2019,5,170,69,211,"1996-11-15",NA,NA,NA,NA,69,213,NA,NA,0
"259808","Eric Kush","Cleveland Browns","cle",2019,NA,NA,NA,NA,NA,NA,"OL",2013,6,170,76,317,"1989-09-09",NA,NA,NA,NA,NA,NA,NA,NA,0
"259809","Justin Zimmer","Cleveland Browns","cle",2019,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,75,300,"1992-10-23",NA,NA,NA,NA,NA,NA,NA,NA,0
"259810","Joel Bitonio","Cleveland Browns","cle",2019,16,0,1,"abdomen",2,2,"OL",2014,2,35,76,320,"1991-10-11",4.92,7.37,22,114,76,302,4.44,32,1
"259811","Baker Mayfield","Cleveland Browns","cle",2019,NA,NA,NA,NA,NA,NA,"QB",2018,1,1,73,215,"1995-04-14",4.84,7,NA,111,73,215,4.28,29,1
"259812","Nick Chubb","Cleveland Browns","cle",2019,NA,NA,NA,NA,NA,NA,"RB",2018,2,35,71,227,"1995-12-27",4.52,7.09,29,128,71,227,4.25,38.5,1
"259813","Jamie Gillan","Cleveland Browns","cle",2019,NA,NA,NA,NA,NA,NA,"P",NA,NA,NA,73,207,"1997-07-04",NA,NA,NA,NA,NA,NA,NA,NA,0
"259814","Denzel Ward","Cleveland Browns","cle",2019,16,4,4,"hamstring",3,6,"DEF",2018,1,4,71,190,"1997-04-28",4.32,NA,16,136,70,191,NA,39,1
"259815","Mack Wilson","Cleveland Browns","cle",2019,NA,NA,NA,NA,NA,NA,"DEF",2019,5,155,73,233,"1998-02-14",NA,NA,NA,117,73,240,NA,32,1
"259816","Olivier Vernon","Cleveland Browns","cle",2019,16,6,8,"knee",9,16,"DEF",2012,3,72,74,262,"1990-10-07",4.73,7.39,31,122,74,261,4.5,34.5,1
"259817","Greg Robinson","Cleveland Browns","cle",2019,16,1,1,"concussion",12,12,"OL",2014,1,2,77,330,"1992-10-21",4.92,7.8,32,113,77,332,4.86,28.5,1
"259818","Tae Davis","Cleveland Browns","cle",2019,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,73,224,"1996-08-14",NA,NA,NA,NA,NA,NA,NA,NA,0
"259819","Juston Burris","Cleveland Browns","cle",2019,NA,NA,NA,NA,NA,NA,"DEF",2016,4,118,72,210,"1993-08-04",4.53,7.1,19,122,72,212,4.4,36.5,0
"259820","Greedy Williams","Cleveland Browns","cle",2019,16,4,4,"hamstring",3,6,"DEF",2019,2,46,74,185,"1997-12-03",4.37,NA,NA,NA,74,185,NA,NA,1
"259821","Chris Hubbard","Cleveland Browns","cle",2019,16,2,5,"foot knee",3,14,"OL",NA,NA,NA,76,295,"1991-04-23",NA,NA,NA,NA,NA,NA,NA,NA,1
"259822","Odell Beckham Jr.","Cleveland Browns","cle",2019,NA,NA,NA,NA,NA,NA,"WR",2014,1,12,71,198,"1992-11-05",4.38,6.69,7,122,71,198,3.94,38.5,0
"259823","Sheldon Richardson","Cleveland Browns","cle",2019,16,0,2,"back",15,16,"DEF",2013,1,13,75,290,"1990-11-29",5.02,NA,30,116,74,294,NA,32,1
"259824","Larry Ogunjobi","Cleveland Browns","cle",2019,NA,NA,NA,NA,NA,NA,"DEF",2017,3,65,76,305,"1994-06-03",4.97,7.55,26,116,75,305,4.75,32,1
"259825","T.J. Carrie","Cleveland Browns","cle",2019,NA,NA,NA,NA,NA,NA,"DEF",2014,7,219,72,204,"1990-07-28",4.49,NA,17,NA,72,206,NA,NA,0
"259826","Porter Gustin","Cleveland Browns","cle",2019,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,77,260,"1997-02-08",NA,NA,NA,NA,NA,NA,NA,NA,0
"259827","Tavierre Thomas","Cleveland Browns","cle",2019,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,70,205,"1996-03-11",NA,NA,NA,NA,NA,NA,NA,NA,0
"259828","Wyatt Teller","Cleveland Browns","cle",2019,NA,NA,NA,NA,NA,NA,"OL",2018,5,166,76,314,"1994-11-21",5.24,7.45,30,114,76,314,4.84,29,1
"259829","Adarius Taylor","Cleveland Browns","cle",2019,16,1,2,"ankle",2,3,"DEF",NA,NA,NA,72,230,"1990-09-21",NA,NA,NA,NA,NA,NA,NA,NA,0
"259830","Charley Hughlett","Cleveland Browns","cle",2019,NA,NA,NA,NA,NA,NA,"OL",NA,NA,NA,76,248,"1990-05-16",NA,NA,NA,NA,NA,NA,NA,NA,0
"259831","Damarious Randall","Cleveland Browns","cle",2019,16,4,5,"hand concussion hamstring",2,9,"DEF",2015,1,30,71,196,"1992-08-29",4.46,6.83,14,120,71,196,4.07,38,1
"259832","Drew Forbes","Cleveland Browns","cle",2019,16,10,10,"",1,10,"OL",2019,6,189,77,305,"1997-01-18",NA,NA,NA,NA,NA,NA,NA,NA,0
"259833","Joe Schobert","Cleveland Browns","cle",2019,16,0,1,"groin",11,11,"OL",2016,4,99,73,240,"1993-11-06",4.76,7.11,22,111,73,244,4.3,33.5,1
"259834","D'Ernest Johnson","Cleveland Browns","cle",2019,NA,NA,NA,NA,NA,NA,"RB",NA,NA,NA,70,208,"1996-02-27",NA,NA,NA,NA,NA,NA,NA,NA,0
"259835","Jarvis Landry","Cleveland Browns","cle",2019,NA,NA,NA,NA,NA,NA,"WR",2014,2,63,71,196,"1992-11-28",4.65,NA,12,110,71,205,NA,28.5,1
"259836","Stephen Carlson","Cleveland Browns","cle",2019,NA,NA,NA,NA,NA,NA,"TE",NA,NA,NA,76,240,"1996-12-12",NA,NA,NA,NA,NA,NA,NA,NA,0
"259837","Chad Thomas","Cleveland Browns","cle",2019,NA,NA,NA,NA,NA,NA,"DEF",2018,3,67,77,278,"1995-10-12",4.92,NA,NA,116,78,281,NA,29,1
"259838","Zack Martin","Dallas Cowboys","dal",2019,16,0,1,"back",7,7,"OL",2014,1,16,76,315,"1990-11-20",5.22,7.65,29,106,76,308,4.59,28,1
"259839","Dak Prescott","Dallas Cowboys","dal",2019,NA,NA,NA,NA,NA,NA,"QB",2016,4,135,74,238,"1993-07-29",4.79,7.11,NA,116,74,226,4.32,32.5,1
"259840","DeMarcus Lawrence","Dallas Cowboys","dal",2019,NA,NA,NA,NA,NA,NA,"DEF",2014,2,34,75,265,"1992-04-28",4.8,7.46,20,113,75,251,4.31,34.5,1
"259841","Sean Lee","Dallas Cowboys","dal",2019,16,0,1,"pectoral",14,14,"DEF",2010,2,55,74,245,"1986-07-22",4.71,NA,24,120,74,236,NA,37.5,1
"259842","L.P. Ladouceur","Dallas Cowboys","dal",2019,NA,NA,NA,NA,NA,NA,"OL",NA,NA,NA,77,256,"1981-03-13",NA,NA,NA,NA,NA,NA,NA,NA,0
"259843","Jaylon Smith","Dallas Cowboys","dal",2019,NA,NA,NA,NA,NA,NA,"OL",2016,2,34,74,245,"1995-06-14",4.67,NA,NA,NA,74,223,NA,NA,1
"259844","Dorance Armstrong Jr.","Dallas Cowboys","dal",2019,NA,NA,NA,NA,NA,NA,"DEF",2018,4,116,76,255,"1997-06-10",4.87,7.12,20,118,76,257,4.23,30,0
"259845","Ray-Ray Armstrong","Dallas Cowboys","dal",2019,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,75,220,"1991-03-05",NA,NA,NA,NA,NA,NA,NA,NA,0
"259846","Darian Thompson","Dallas Cowboys","dal",2019,16,1,1,"ankle",1,1,"DEF",2016,3,71,74,211,"1993-09-22",4.69,7.26,12,118,74,208,4.33,32.5,0
"259847","Joe Looney","Dallas Cowboys","dal",2019,16,0,1,"back",7,7,"OL",2012,4,117,75,315,"1990-08-31",5.02,NA,26,NA,75,309,NA,NA,1
"259848","Dalton Schultz","Dallas Cowboys","dal",2019,NA,NA,NA,NA,NA,NA,"TE",2018,4,137,77,244,"1996-07-11",4.75,7,15,120,77,244,4.4,32,0
"259849","Donovan Olumba","Dallas Cowboys","dal",2019,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,74,205,"1995-09-26",NA,NA,NA,NA,NA,NA,NA,NA,0
"259850","Tony Pollard","Dallas Cowboys","dal",2019,16,1,1,"ankle",13,13,"RB",2019,4,128,72,209,"1997-04-30",4.52,NA,13,121,72,210,NA,35,0
"259851","Deante Burton","Dallas Cowboys","dal",2019,NA,NA,NA,NA,NA,NA,"WR",NA,NA,NA,74,205,"1994-07-12",NA,NA,NA,NA,NA,NA,NA,NA,0
"259852","Tavon Austin","Dallas Cowboys","dal",2019,16,2,2,"concussion",2,3,"WR",2013,1,8,68,179,"1990-03-15",4.34,NA,14,120,68,174,4.01,32,0
"259853","La'el Collins","Dallas Cowboys","dal",2019,16,1,4,"back knee",5,10,"OL",NA,NA,NA,76,320,"1993-07-26",5.1,7.7,21,108,76,305,4.63,27,1
"259854","Jourdan Lewis","Dallas Cowboys","dal",2019,NA,NA,NA,NA,NA,NA,"DEF",2017,3,92,70,195,"1995-08-31",4.54,NA,15,121,70,188,NA,34.5,1
"259855","Amari Cooper","Dallas Cowboys","dal",2019,16,0,2,"ankle knee",7,9,"WR",2015,1,4,73,210,"1994-06-17",4.42,6.71,NA,120,73,211,3.98,33,1
"259856","C.J. Goodwin","Dallas Cowboys","dal",2019,16,0,1,"thumb",15,15,"WR",NA,NA,NA,75,190,"1990-02-04",NA,NA,NA,NA,NA,NA,NA,NA,0
"259857","Trysten Hill","Dallas Cowboys","dal",2019,NA,NA,NA,NA,NA,NA,"DEF",2019,2,58,75,308,"1998-03-25",5.04,7.7,28,115,75,308,4.38,35,0
"259858","Donovan Wilson","Dallas Cowboys","dal",2019,16,2,2,"ankle  illness",1,11,"DEF",2019,6,213,72,204,"1995-02-21",NA,NA,18,127,72,199,NA,36,0
"259859","Michael Bennett","Dallas Cowboys","dal",2019,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,76,275,"1985-11-13",4.86,NA,24,110,75,274,NA,31,0
"259860","Travis Frederick","Dallas Cowboys","dal",2019,NA,NA,NA,NA,NA,NA,"OL",2013,1,31,76,320,"1991-03-18",5.58,7.81,21,97,76,312,4.76,28.5,1
"259861","Chris Jones","Dallas Cowboys","dal",2019,NA,NA,NA,NA,NA,NA,"P",NA,NA,NA,72,205,"1989-07-21",NA,NA,NA,NA,NA,NA,NA,NA,0
"259862","Blake Jarwin","Dallas Cowboys","dal",2019,NA,NA,NA,NA,NA,NA,"TE",NA,NA,NA,77,260,"1994-07-16",NA,NA,NA,NA,NA,NA,NA,NA,0
"259863","Ezekiel Elliott","Dallas Cowboys","dal",2019,NA,NA,NA,NA,NA,NA,"RB",2016,1,4,72,228,"1995-07-22",4.47,NA,NA,118,72,225,NA,32.5,1
"259864","Malcolm Smith","Dallas Cowboys","dal",2019,NA,NA,NA,NA,NA,NA,"DEF",2011,7,242,72,225,"1989-07-05",NA,NA,NA,NA,NA,NA,NA,NA,1
"259865","Chidobe Awuzie","Dallas Cowboys","dal",2019,NA,NA,NA,NA,NA,NA,"DEF",2017,2,60,72,202,"1995-05-24",4.43,6.81,16,132,72,202,4.14,34.5,1
"259866","Jeff Heath","Dallas Cowboys","dal",2019,16,3,3,"shoulder",10,13,"DEF",NA,NA,NA,73,212,"1991-05-14",NA,NA,NA,NA,NA,NA,NA,NA,1
"259867","Justin March-Lillard","Dallas Cowboys","dal",2019,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,72,222,"1993-07-05",NA,NA,NA,NA,NA,NA,NA,NA,0
"259868","Cameron Fleming","Dallas Cowboys","dal",2019,16,2,2,"calf",8,9,"OL",2014,4,140,78,325,"1992-09-03",5.28,8.24,26,97,77,323,5,23.5,1
"259869","Ryan Anderson","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"OL",2017,2,49,74,255,"1994-08-12",4.78,NA,NA,NA,74,253,NA,NA,1
"259870","Nick Sundberg","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"OL",NA,NA,NA,73,254,"1987-07-29",NA,NA,NA,NA,NA,NA,NA,NA,0
"259871","Hale Hentges","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"TE",NA,NA,NA,76,245,"1996-08-19",NA,NA,NA,NA,NA,NA,NA,NA,0
"259872","Steven Sims","Washington Football Team","was",2019,16,0,1,"toe",8,8,"WR",NA,NA,NA,70,176,"1997-03-31",NA,NA,NA,NA,NA,NA,NA,NA,1
"259873","Jonathan Bostic","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"DEF",2013,2,50,73,245,"1991-05-05",4.59,6.99,22,118,73,245,4.24,32.5,1
"259874","Case Keenum","Washington Football Team","was",2019,16,2,2,"foot concussion",5,9,"QB",NA,NA,NA,73,215,"1988-02-17",4.72,NA,NA,103,73,208,NA,32.5,1
"259875","Nate Orchard","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"OL",2015,2,51,75,251,"1993-01-05",4.8,7.28,NA,115,75,250,4.43,31.5,0
"259876","Jeremy Reaves","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,71,205,"1996-08-29",NA,NA,NA,NA,NA,NA,NA,NA,1
"259877","Tim Settle","Washington Football Team","was",2019,16,1,1,"hamstring",10,10,"DEF",2018,5,163,75,308,"1997-07-11",5.37,7.95,NA,96,75,329,4.83,23.5,0
"259878","Darvin Kidsy","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"WR",NA,NA,NA,72,180,"1995-03-19",NA,NA,NA,NA,NA,NA,NA,NA,0
"259879","Timon Parris","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"OL",NA,NA,NA,78,315,"1995-09-11",NA,NA,NA,NA,NA,NA,NA,NA,0
"259880","Morgan Moses","Washington Football Team","was",2019,16,0,1,"knee",16,16,"OL",2014,3,66,78,318,"1991-03-03",5.35,7.93,NA,106,78,314,4.95,21.5,1
"259881","Tress Way","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"P",NA,NA,NA,73,220,"1990-04-18",NA,NA,NA,NA,NA,NA,NA,NA,0
"259882","Breon Borders","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,72,189,"1995-07-22",NA,NA,NA,NA,NA,NA,NA,NA,0
"259883","Wendell Smallwood","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"RB",2016,5,153,70,208,"1994-01-20",4.47,6.83,14,120,70,208,4.28,33.5,0
"259884","Kelvin Harmon","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"WR",2019,6,206,74,215,"1996-12-15",4.6,7.15,18,117,74,221,4.32,32.5,1
"259885","Chase Roullier","Washington Football Team","was",2019,16,2,2,"knee",4,5,"OL",2017,6,199,76,312,"1993-08-23",5.54,7.6,19,97,76,312,4.47,26.5,1
"259886","Matthew Ioannidis","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"DEF",2016,5,152,75,310,"1994-01-11",5.03,7.78,32,108,75,299,4.71,28,1
"259887","Josh Ferguson","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"RB",NA,NA,NA,70,205,"1993-05-23",4.48,NA,21,120,69,198,NA,34.5,0
"259888","Cam Sims","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"WR",NA,NA,NA,77,220,"1996-01-06",NA,NA,NA,NA,NA,NA,NA,NA,1
"259889","Coty Sensabaugh","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"DEF",2012,4,115,71,187,"1988-11-15",4.33,6.6,15,122,71,189,4.06,37,1
"259890","Dee Delaney","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,71,200,"1995-02-20",4.46,6.95,13,120,73,194,4.25,32.5,0
"259891","Montez Sweat","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"DEF",2019,1,26,78,262,"1996-09-04",4.41,7,21,125,78,260,4.29,36,1
"259892","Josh Harvey-Clemons","Washington Football Team","was",2019,16,4,4,"hamstring",5,8,"DEF",2017,7,230,76,245,"1994-02-20",NA,NA,12,121,76,217,NA,31.5,0
"259893","Chris Odom","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,76,262,"1994-09-16",NA,NA,NA,NA,NA,NA,NA,NA,0
"259894","Cole Holcomb","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"DEF",2019,5,173,73,240,"1996-07-30",NA,NA,NA,NA,NA,NA,NA,NA,1
"259895","Michael Burton","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"RB",2015,5,168,72,243,"1992-02-01",4.65,7.2,25,115,71,242,4.34,33,0
"259896","Shaun Dion Hamilton","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"DEF",2018,6,197,72,235,"1995-09-11",NA,NA,20,NA,72,228,NA,NA,0
"259897","Tony Bergstrom","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"OL",2012,3,95,77,310,"1986-08-08",5.19,7.95,32,101,77,313,4.84,29.5,0
"259898","Ereck Flowers","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"OL",2015,1,9,78,330,"1994-04-25",5.31,NA,37,NA,78,329,NA,NA,1
"259899","Maurice Smith","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,72,194,"1995-06-14",NA,NA,NA,NA,NA,NA,NA,NA,1
"259900","Jester Weah","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"WR",NA,NA,NA,75,209,"1995-02-07",NA,NA,NA,NA,NA,NA,NA,NA,0
"259901","Jeremy Sprinkle","Washington Football Team","was",2019,NA,NA,NA,NA,NA,NA,"TE",2017,5,154,77,252,"1994-08-10",4.69,NA,NA,116,77,252,NA,29,1
"259902","Treyvon Hester","Washington Football Team","was",2019,16,0,1,"elbow",9,9,"DEF",2017,7,244,74,304,"1992-09-21",NA,NA,NA,NA,74,300,NA,NA,0
"259903","Chris Thompson","Washington Football Team","was",2019,16,5,6,"toe",7,12,"RB",2013,5,154,68,195,"1990-10-20",4.42,NA,21,NA,67,192,NA,NA,0
"259904","Matt Prater","Detroit Lions","det",2019,16,0,1,"illness",16,16,"K",NA,NA,NA,70,201,"1984-08-10",NA,NA,NA,NA,NA,NA,NA,NA,0
"259905","Jamal Agnew","Detroit Lions","det",2019,16,3,3,"ankle",11,13,"DEF",2017,5,165,70,190,"1995-04-03",NA,NA,NA,NA,NA,NA,NA,NA,0
"259906","Anthony Pittman","Detroit Lions","det",2019,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,75,240,"1996-11-24",NA,NA,NA,NA,NA,NA,NA,NA,0
"259907","Austin Bryant","Detroit Lions","det",2019,16,11,12,"hip",1,13,"DEF",2019,4,117,77,260,"1996-11-12",NA,NA,NA,NA,76,271,NA,NA,0
"259908","Jalen Reeves-Maybin","Detroit Lions","det",2019,NA,NA,NA,NA,NA,NA,"OL",2017,4,124,73,230,"1995-01-31",NA,NA,NA,NA,72,230,NA,NA,1
"259909","Amani Oruwariye","Detroit Lions","det",2019,16,4,4,"knee",5,8,"DEF",2019,5,146,74,205,"1996-02-09",4.47,6.82,17,120,74,205,4.16,36.5,0
"259910","Jason Cabinda","Detroit Lions","det",2019,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,73,240,"1996-03-17",NA,NA,19,NA,73,239,NA,NA,0
"259911","Tracy Walker","Detroit Lions","det",2019,16,3,5,"knee",8,12,"DEF",2018,3,82,73,206,"1995-02-01",NA,NA,NA,NA,NA,NA,NA,NA,1
"259912","Graham Glasgow","Detroit Lions","det",2019,16,1,2,"back",8,9,"OL",2016,3,95,78,310,"1992-07-19",5.13,7.63,23,106,78,307,4.63,25,1
"259913","Jamie Meder","Detroit Lions","det",2019,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,74,308,"1991-04-12",NA,NA,NA,NA,NA,NA,NA,NA,0
"259914","John Atkins","Detroit Lions","det",2019,16,0,1,"illness",14,14,"DEF",NA,NA,NA,75,320,"1992-12-21",NA,NA,NA,NA,NA,NA,NA,NA,1
"259915","David Blough","Detroit Lions","det",2019,NA,NA,NA,NA,NA,NA,"QB",NA,NA,NA,73,205,"1995-07-31",NA,NA,NA,NA,NA,NA,NA,NA,1
"259916","Devon Kennard","Detroit Lions","det",2019,16,0,2,"hamstring shoulder",15,16,"OL",2014,5,174,75,256,"1991-06-24",4.7,7.25,23,113,75,249,4.32,30,1
"259917","Frank Herron","Detroit Lions","det",2019,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,76,305,"1994-07-09",NA,NA,NA,NA,NA,NA,NA,NA,0
"259918","Rashaan Melvin","Detroit Lions","det",2019,16,3,5,"knee  ribs",1,13,"DEF",NA,NA,NA,74,195,"1989-10-02",NA,NA,NA,NA,NA,NA,NA,NA,1
"259919","Danny Amendola","Detroit Lions","det",2019,16,1,2,"chest",4,5,"WR",NA,NA,NA,71,185,"1985-11-02",4.58,6.81,13,103,70,183,4.25,27.5,1
"259920","Ty Johnson","Detroit Lions","det",2019,NA,NA,NA,NA,NA,NA,"",2019,6,186,70,210,"1997-09-17",NA,NA,NA,NA,NA,NA,NA,NA,0
"259921","Beau Benzschawel","Detroit Lions","det",2019,NA,NA,NA,NA,NA,NA,"OL",NA,NA,NA,78,300,"1995-09-10",NA,NA,NA,NA,NA,NA,NA,NA,0
"259922","Justin Coleman","Detroit Lions","det",2019,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,71,190,"1993-03-27",4.53,6.61,20,124,71,185,3.98,37.5,1
"259923","Steve Longa","Detroit Lions","det",2019,16,0,1,"quadricep",16,16,"DEF",NA,NA,NA,72,240,"1994-09-29",4.78,7.5,19,116,73,241,4.56,32,0
"259924","Bo Scarbrough","Detroit Lions","det",2019,16,1,2,"ribs",14,15,"RB",2018,7,236,73,235,"1994-09-29",4.52,NA,14,129,73,228,4.34,40,0
"259925","Tavon Wilson","Detroit Lions","det",2019,16,0,1,"hamstring",16,16,"DEF",2012,2,48,72,208,"1990-03-19",NA,NA,NA,NA,NA,NA,NA,NA,1
"259926","C.J. Moore","Detroit Lions","det",2019,16,0,1,"heel",3,3,"DEF",NA,NA,NA,71,197,"1995-12-15",NA,NA,NA,NA,NA,NA,NA,NA,0
"259927","Romeo Okwara","Detroit Lions","det",2019,16,2,2,"groin",9,10,"DEF",NA,NA,NA,76,255,"1995-06-17",4.9,7.38,23,120,77,265,4.53,33,0
"259928","Sam Martin","Detroit Lions","det",2019,16,0,2,"abdomen",9,10,"P",2013,5,165,73,211,"1990-02-27",NA,NA,NA,NA,NA,NA,NA,NA,0
"259929","Taylor Decker","Detroit Lions","det",2019,16,1,2,"back",2,3,"OL",2016,1,16,79,318,"1993-08-23",5.23,7.7,20,101,79,310,4.76,29,1
"259930","Damon Harrison","Detroit Lions","det",2019,16,1,5,"groin knee",7,12,"DEF",NA,NA,NA,75,350,"1988-11-29",NA,NA,NA,NA,NA,NA,NA,NA,1
"259931","Will Harris","Detroit Lions","det",2019,NA,NA,NA,NA,NA,NA,"DEF",2019,3,81,73,206,"1995-12-19",4.41,6.91,20,123,73,207,4.12,36.5,0
"259932","Miles Killebrew","Detroit Lions","det",2019,16,1,1,"concussion",9,9,"DEF",2016,4,111,74,222,"1993-05-10",4.65,6.93,22,127,74,217,4.18,38,1
"259933","Oday Aboushi","Detroit Lions","det",2019,NA,NA,NA,NA,NA,NA,"OL",2013,5,141,77,308,"1991-06-05",5.41,7.92,17,100,77,308,4.84,23.5,1
"259934","Travis Fulgham","Detroit Lions","det",2019,NA,NA,NA,NA,NA,NA,"WR",2019,6,184,74,215,"1995-09-13",4.58,NA,15,126,74,215,NA,36.5,0
"259935","Dan Skipper","Detroit Lions","det",2019,NA,NA,NA,NA,NA,NA,"OL",NA,NA,NA,81,325,"1994-09-20",5.42,7.61,NA,97,82,309,5.01,26,0
"259936","Kenny Golladay","Detroit Lions","det",2019,NA,NA,NA,NA,NA,NA,"WR",2017,3,96,76,213,"1993-11-03",4.5,7,18,120,76,218,4.15,35.5,1
"259947","Dexter Williams","Green Bay Packers","gnb",2019,18,1,1,"illness",17,17,"RB",2019,6,194,71,212,"1997-01-06",4.57,7,17,130,71,212,4.16,36,0
"259956","Ka'dar Hollman","Green Bay Packers","gnb",2019,18,2,2,"neck",1,2,"DEF",2019,6,185,72,196,"1994-09-18",NA,NA,NA,NA,NA,NA,NA,NA,0
"259973","Eddie Vanderdoes","Houston Texans","htx",2019,NA,NA,NA,NA,NA,NA,"DEF",2017,3,88,75,315,"1994-10-13",4.99,7.69,28,111,75,305,4.39,28.5,0
"259977","Tashaun Gipson","Houston Texans","htx",2019,18,4,8,"wrist hip back",5,18,"DEF",NA,NA,NA,73,207,"1990-08-07",NA,NA,NA,NA,NA,NA,NA,NA,1
"259985","Cornell Armstrong","Houston Texans","htx",2019,NA,NA,NA,NA,NA,NA,"DEF",2018,6,209,72,185,"1995-09-22",NA,NA,NA,NA,NA,NA,NA,NA,0
